COU,Country,POL,Pollutant,VAR,Year,Value
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2007,208.7
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2008,188.49
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2009,32.63
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2010,70.51
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2011,66.43
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2012,45.95
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2013,44.62
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2014,48.02
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2015,44.89
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2016,45.65
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2017,39.75
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2018,29.4
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2019,34.7
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2020,27.02
AUT,Austria,PFC,Perfluorocarbons,TOTAL,2021,23.4
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,1990,485.06
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,1991,633.0
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,1992,676.42
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,1993,766.85
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,1994,954.61
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,1995,1133.88
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,1996,1213.03
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,1997,1119.75
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,1998,896.59
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,1999,697.13
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2000,592.17
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2001,648.65
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2002,632.13
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2003,566.31
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2004,498.87
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2005,508.78
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2006,467.38
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2007,378.27
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2008,384.9
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2009,352.17
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2010,346.18
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2011,316.78
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2012,321.45
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2013,314.69
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2014,323.62
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2015,319.05
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2016,404.9
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2017,412.21
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2018,398.18
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2019,449.82
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2020,454.52
AUT,Austria,SF6,Sulphur hexafluoride,TOTAL,2021,370.53
BEL,Belgium,GHG,Greenhouse gases,TOTAL,1990,145844.47
BEL,Belgium,GHG,Greenhouse gases,TOTAL,1991,148579.58
BEL,Belgium,GHG,Greenhouse gases,TOTAL,1992,148077.75
BEL,Belgium,GHG,Greenhouse gases,TOTAL,1993,146896.93
BEL,Belgium,GHG,Greenhouse gases,TOTAL,1994,151445.45
BEL,Belgium,GHG,Greenhouse gases,TOTAL,1995,153579.82
BEL,Belgium,GHG,Greenhouse gases,TOTAL,1996,157227.95
BEL,Belgium,GHG,Greenhouse gases,TOTAL,1997,148820.67
BEL,Belgium,GHG,Greenhouse gases,TOTAL,1998,154012.89
BEL,Belgium,GHG,Greenhouse gases,TOTAL,1999,147732.82
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2000,148877.33
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2001,147319.08
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2002,147415.07
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2003,147731.49
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2004,148523.92
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2005,145418.35
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2006,142715.6
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2007,139090.79
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2008,139030.91
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2009,126438.52
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2010,133644.3
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2011,123192.99
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2012,120443.61
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2013,120523.72
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2014,114878.85
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2015,118990.38
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2016,117419.57
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2017,116909.24
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2018,117584.92
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2019,116463.71
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2020,107272.65
BEL,Belgium,GHG,Greenhouse gases,TOTAL,2021,110951.73
BEL,Belgium,CO2,Carbon dioxide,TOTAL,1990,120292.8
BEL,Belgium,CO2,Carbon dioxide,TOTAL,1991,123362.63
BEL,Belgium,CO2,Carbon dioxide,TOTAL,1992,122488.49
BEL,Belgium,CO2,Carbon dioxide,TOTAL,1993,121423.88
BEL,Belgium,CO2,Carbon dioxide,TOTAL,1994,124796.75
BEL,Belgium,CO2,Carbon dioxide,TOTAL,1995,125936.29
BEL,Belgium,CO2,Carbon dioxide,TOTAL,1996,129478.74
BEL,Belgium,CO2,Carbon dioxide,TOTAL,1997,123990.62
BEL,Belgium,CO2,Carbon dioxide,TOTAL,1998,130223.5
BEL,Belgium,CO2,Carbon dioxide,TOTAL,1999,124681.14
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2000,126721.54
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2001,126066.06
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2002,126863.01
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2003,128248.33
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2004,128770.82
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2005,125627.92
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2006,123872.98
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2007,120463.27
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2008,120170.04
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2009,107765.1
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2010,114604.11
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2011,105068.56
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2012,102404.52
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2013,102714.75
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2014,97029.25
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2015,101145.63
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2016,99623.03
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2017,99055.04
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2018,99967.32
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2019,99470.26
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2020,91101.39
BEL,Belgium,CO2,Carbon dioxide,TOTAL,2021,95668.08
BEL,Belgium,CH4,Methane,TOTAL,1990,12899.99
BEL,Belgium,CH4,Methane,TOTAL,1991,12855.27
BEL,Belgium,CH4,Methane,TOTAL,1992,12768.7
BEL,Belgium,CH4,Methane,TOTAL,1993,12547.68
BEL,Belgium,CH4,Methane,TOTAL,1994,12582.35
BEL,Belgium,CH4,Methane,TOTAL,1995,12653.81
BEL,Belgium,CH4,Methane,TOTAL,1996,12500.4
BEL,Belgium,CH4,Methane,TOTAL,1997,12368.93
BEL,Belgium,CH4,Methane,TOTAL,1998,12174.44
BEL,Belgium,CH4,Methane,TOTAL,1999,11905.51
BEL,Belgium,CH4,Methane,TOTAL,2000,11443.94
BEL,Belgium,CH4,Methane,TOTAL,2001,10972.6
BEL,Belgium,CH4,Methane,TOTAL,2002,10523.48
BEL,Belgium,CH4,Methane,TOTAL,2003,9941.88
BEL,Belgium,CH4,Methane,TOTAL,2004,9876.95
BEL,Belgium,CH4,Methane,TOTAL,2005,9630.15
BEL,Belgium,CH4,Methane,TOTAL,2006,9532.72
BEL,Belgium,CH4,Methane,TOTAL,2007,9416.1
BEL,Belgium,CH4,Methane,TOTAL,2008,9228.78
BEL,Belgium,CH4,Methane,TOTAL,2009,9157.09
BEL,Belgium,CH4,Methane,TOTAL,2010,9123.26
BEL,Belgium,CH4,Methane,TOTAL,2011,8861.16
BEL,Belgium,CH4,Methane,TOTAL,2012,8819.25
BEL,Belgium,CH4,Methane,TOTAL,2013,8650.41
BEL,Belgium,CH4,Methane,TOTAL,2014,8477.63
BEL,Belgium,CH4,Methane,TOTAL,2015,8487.19
BEL,Belgium,CH4,Methane,TOTAL,2016,8446.15
BEL,Belgium,CH4,Methane,TOTAL,2017,8263.19
BEL,Belgium,CH4,Methane,TOTAL,2018,8181.2
BEL,Belgium,CH4,Methane,TOTAL,2019,8095.94
BEL,Belgium,CH4,Methane,TOTAL,2020,7971.61
BEL,Belgium,CH4,Methane,TOTAL,2021,7870.1
BEL,Belgium,N2O,Nitrous oxide,TOTAL,1990,8950.48
BEL,Belgium,N2O,Nitrous oxide,TOTAL,1991,8831.88
BEL,Belgium,N2O,Nitrous oxide,TOTAL,1992,8586.54
BEL,Belgium,N2O,Nitrous oxide,TOTAL,1993,8830.19
BEL,Belgium,N2O,Nitrous oxide,TOTAL,1994,9189.11
BEL,Belgium,N2O,Nitrous oxide,TOTAL,1995,9618.19
BEL,Belgium,N2O,Nitrous oxide,TOTAL,1996,10007.98
BEL,Belgium,N2O,Nitrous oxide,TOTAL,1997,9810.03
BEL,Belgium,N2O,Nitrous oxide,TOTAL,1998,9707.21
BEL,Belgium,N2O,Nitrous oxide,TOTAL,1999,9712.12
BEL,Belgium,N2O,Nitrous oxide,TOTAL,2000,9071.03
BEL,Belgium,N2O,Nitrous oxide,TOTAL,2001,8724.28
BEL,Belgium,N2O,Nitrous oxide,TOTAL,2002,8416.45
BEL,Belgium,N2O,Nitrous oxide,TOTAL,2003,7616.01
BEL,Belgium,N2O,Nitrous oxide,TOTAL,2004,7763.18
BEL,Belgium,N2O,Nitrous oxide,TOTAL,2005,7545.29
BEL,Belgium,N2O,Nitrous oxide,TOTAL,2006,6656.71
BEL,Belgium,N2O,Nitrous oxide,TOTAL,2007,6180.8
BEL,Belgium,N2O,Nitrous oxide,TOTAL,2008,6153.38
BEL,Belgium,N2O,Nitrous oxide,TOTAL,2009,6240.79
BEL,Belgium,N2O,Nitrous oxide,TOTAL,2010,6696.47
BEL,Belgium,N2O,Nitrous oxide,TOTAL,2011,5626.73
BEL,Belgium,N2O,Nitrous oxide,TOTAL,2012,5599.38
BEL,Belgium,N2O,Nitrous oxide,TOTAL,2013,5456.16
BEL,Belgium,N2O,Nitrous oxide,TOTAL,2014,5460.11
BEL,Belgium,N2O,Nitrous oxide,TOTAL,2015,5328.09
BEL,Belgium,N2O,Nitrous oxide,TOTAL,2016,5085.54
BEL,Belgium,N2O,Nitrous oxide,TOTAL,2017,5243.33
BEL,Belgium,N2O,Nitrous oxide,TOTAL,2018,5010.73
BEL,Belgium,N2O,Nitrous oxide,TOTAL,2019,4946.17
BEL,Belgium,N2O,Nitrous oxide,TOTAL,2020,4787.46
BEL,Belgium,N2O,Nitrous oxide,TOTAL,2021,4733.21
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,1992,362.35
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,1993,368.86
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,1994,387.83
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,1995,449.34
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,1996,539.27
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,1997,657.93
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,1998,813.75
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,1999,887.95
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,2000,1088.73
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,2001,1172.25
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,2002,1401.02
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,2003,1587.67
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,2004,1672.82
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,2005,2365.33
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,2006,2469.19
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,2007,2838.18
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,2008,2833.57
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,2009,2731.87
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,2010,3015.44
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,2011,3370.04
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,2012,3389.48
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,2013,3452.04
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,2014,3686.91
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,2015,3795.65
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,2016,3775.27
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,2017,4072.86
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,2018,4206.09
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,2019,3701.95
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,2020,3111.96
BEL,Belgium,HFC,Hydrofluorocarbons,TOTAL,2021,2397.3
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,1990,2034.77
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,1991,1947.01
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,1992,2122.97
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,1993,2042.61
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,1994,2451.73
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,1995,2716.5
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,1996,2578.44
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,1997,1437.51
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,1998,788.69
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,1999,387.45
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,2000,403.25
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,2001,240.08
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,2002,90.95
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,2003,232.17
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,2004,346.83
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,2005,155.81
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,2006,104.46
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,2007,110.59
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,2008,554.35
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,2009,446.74
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,2010,95.6
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,2011,151.5
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,2012,115.16
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,2013,128.28
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,2014,126.16
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,2015,137.54
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,2016,388.44
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,2017,169.61
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,2018,121.19
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,2019,139.09
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,2020,184.8
BEL,Belgium,PFC,Perfluorocarbons,TOTAL,2021,182.0
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,1990,1666.44
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,1991,1582.79
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,1992,1748.7
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,1993,1683.71
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,1994,2037.69
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,1995,2205.7
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,1996,2123.13
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,1997,555.66
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,1998,305.31
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,1999,158.65
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,2000,148.83
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,2001,143.8
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,2002,120.16
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,2003,105.42
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,2004,93.33
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,2005,93.84
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,2006,79.55
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,2007,81.86
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,2008,90.17
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,2009,96.39
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,2010,108.17
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,2011,112.69
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,2012,114.78
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,2013,120.92
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,2014,98.15
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,2015,95.48
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,2016,100.47
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,2017,104.62
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,2018,97.77
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,2019,109.25
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,2020,107.31
BEL,Belgium,SF6,Sulphur hexafluoride,TOTAL,2021,95.79
CAN,Canada,GHG,Greenhouse gases,TOTAL,1990,588602.82
CAN,Canada,GHG,Greenhouse gases,TOTAL,1991,582031.22
CAN,Canada,GHG,Greenhouse gases,TOTAL,1992,599242.66
CAN,Canada,GHG,Greenhouse gases,TOTAL,1993,601743.65
CAN,Canada,GHG,Greenhouse gases,TOTAL,1994,621934.13
CAN,Canada,GHG,Greenhouse gases,TOTAL,1995,639070.29
CAN,Canada,GHG,Greenhouse gases,TOTAL,1996,660767.8
CAN,Canada,GHG,Greenhouse gases,TOTAL,1997,676394.22
CAN,Canada,GHG,Greenhouse gases,TOTAL,1998,682434.83
CAN,Canada,GHG,Greenhouse gases,TOTAL,1999,694516.94
CAN,Canada,GHG,Greenhouse gases,TOTAL,2000,719463.71
CAN,Canada,GHG,Greenhouse gases,TOTAL,2001,710171.84
CAN,Canada,GHG,Greenhouse gases,TOTAL,2002,715489.77
CAN,Canada,GHG,Greenhouse gases,TOTAL,2003,734140.55
CAN,Canada,GHG,Greenhouse gases,TOTAL,2004,736725.46
CAN,Canada,GHG,Greenhouse gases,TOTAL,2005,732220.09
CAN,Canada,GHG,Greenhouse gases,TOTAL,2006,725289.22
CAN,Canada,GHG,Greenhouse gases,TOTAL,2007,748070.09
CAN,Canada,GHG,Greenhouse gases,TOTAL,2008,730801.24
CAN,Canada,GHG,Greenhouse gases,TOTAL,2009,689549.32
CAN,Canada,GHG,Greenhouse gases,TOTAL,2010,701867.55
CAN,Canada,GHG,Greenhouse gases,TOTAL,2011,711312.82
CAN,Canada,GHG,Greenhouse gases,TOTAL,2012,716370.5
CAN,Canada,GHG,Greenhouse gases,TOTAL,2013,723096.3
CAN,Canada,GHG,Greenhouse gases,TOTAL,2014,720195.46
CAN,Canada,GHG,Greenhouse gases,TOTAL,2015,722918.27
CAN,Canada,GHG,Greenhouse gases,TOTAL,2016,704927.87
CAN,Canada,GHG,Greenhouse gases,TOTAL,2017,712233.8
CAN,Canada,GHG,Greenhouse gases,TOTAL,2018,724615.78
CAN,Canada,GHG,Greenhouse gases,TOTAL,2019,723679.29
CAN,Canada,GHG,Greenhouse gases,TOTAL,2020,658788.39
CAN,Canada,GHG,Greenhouse gases,TOTAL,2021,670428.3
CAN,Canada,CO2,Carbon dioxide,TOTAL,1990,458503.1
CAN,Canada,CO2,Carbon dioxide,TOTAL,1991,450159.6
CAN,Canada,CO2,Carbon dioxide,TOTAL,1992,464012.83
CAN,Canada,CO2,Carbon dioxide,TOTAL,1993,464554.17
CAN,Canada,CO2,Carbon dioxide,TOTAL,1994,479033.0
CAN,Canada,CO2,Carbon dioxide,TOTAL,1995,491825.7
CAN,Canada,CO2,Carbon dioxide,TOTAL,1996,508196.66
CAN,Canada,CO2,Carbon dioxide,TOTAL,1997,522577.29
CAN,Canada,CO2,Carbon dioxide,TOTAL,1998,530276.27
CAN,Canada,CO2,Carbon dioxide,TOTAL,1999,544482.08
CAN,Canada,CO2,Carbon dioxide,TOTAL,2000,567096.1
CAN,Canada,CO2,Carbon dioxide,TOTAL,2001,559147.04
CAN,Canada,CO2,Carbon dioxide,TOTAL,2002,564373.84
CAN,Canada,CO2,Carbon dioxide,TOTAL,2003,581427.17
CAN,Canada,CO2,Carbon dioxide,TOTAL,2004,579689.42
CAN,Canada,CO2,Carbon dioxide,TOTAL,2005,574763.65
CAN,Canada,CO2,Carbon dioxide,TOTAL,2006,568584.51
CAN,Canada,CO2,Carbon dioxide,TOTAL,2007,593755.25
CAN,Canada,CO2,Carbon dioxide,TOTAL,2008,576808.66
CAN,Canada,CO2,Carbon dioxide,TOTAL,2009,544139.66
CAN,Canada,CO2,Carbon dioxide,TOTAL,2010,556062.1
CAN,Canada,CO2,Carbon dioxide,TOTAL,2011,565254.01
CAN,Canada,CO2,Carbon dioxide,TOTAL,2012,565781.73
CAN,Canada,CO2,Carbon dioxide,TOTAL,2013,569539.74
CAN,Canada,CO2,Carbon dioxide,TOTAL,2014,566353.02
CAN,Canada,CO2,Carbon dioxide,TOTAL,2015,570680.33
CAN,Canada,CO2,Carbon dioxide,TOTAL,2016,557689.73
CAN,Canada,CO2,Carbon dioxide,TOTAL,2017,566651.89
CAN,Canada,CO2,Carbon dioxide,TOTAL,2018,577066.28
CAN,Canada,CO2,Carbon dioxide,TOTAL,2019,578587.72
CAN,Canada,CO2,Carbon dioxide,TOTAL,2020,522845.3
CAN,Canada,CO2,Carbon dioxide,TOTAL,2021,537173.74
CAN,Canada,CH4,Methane,TOTAL,1990,83913.85
CAN,Canada,CH4,Methane,TOTAL,1991,85490.8
CAN,Canada,CH4,Methane,TOTAL,1992,89611.5
CAN,Canada,CH4,Methane,TOTAL,1993,92593.87
CAN,Canada,CH4,Methane,TOTAL,1994,96100.98
CAN,Canada,CH4,Methane,TOTAL,1995,100379.04
CAN,Canada,CH4,Methane,TOTAL,1996,104068.18
CAN,Canada,CH4,Methane,TOTAL,1997,106312.59
CAN,Canada,CH4,Methane,TOTAL,1998,107494.1
CAN,Canada,CH4,Methane,TOTAL,1999,108681.19
CAN,Canada,CH4,Methane,TOTAL,2000,110824.42
CAN,Canada,CH4,Methane,TOTAL,2001,110703.56
CAN,Canada,CH4,Methane,TOTAL,2002,110408.27
CAN,Canada,CH4,Methane,TOTAL,2003,110839.47
CAN,Canada,CH4,Methane,TOTAL,2004,113213.18
CAN,Canada,CH4,Methane,TOTAL,2005,114807.9
CAN,Canada,CH4,Methane,TOTAL,2006,116412.19
CAN,Canada,CH4,Methane,TOTAL,2007,113921.26
CAN,Canada,CH4,Methane,TOTAL,2008,112880.55
CAN,Canada,CH4,Methane,TOTAL,2009,106879.81
CAN,Canada,CH4,Methane,TOTAL,2010,107761.32
CAN,Canada,CH4,Methane,TOTAL,2011,107989.5
CAN,Canada,CH4,Methane,TOTAL,2012,110506.67
CAN,Canada,CH4,Methane,TOTAL,2013,111504.03
CAN,Canada,CH4,Methane,TOTAL,2014,112564.72
CAN,Canada,CH4,Methane,TOTAL,2015,109975.16
CAN,Canada,CH4,Methane,TOTAL,2016,104732.08
CAN,Canada,CH4,Methane,TOTAL,2017,104067.3
CAN,Canada,CH4,Methane,TOTAL,2018,103864.66
CAN,Canada,CH4,Methane,TOTAL,2019,101367.69
CAN,Canada,CH4,Methane,TOTAL,2020,91379.82
CAN,Canada,CH4,Methane,TOTAL,2021,90509.76
CAN,Canada,N2O,Nitrous oxide,TOTAL,1990,34431.19
CAN,Canada,N2O,Nitrous oxide,TOTAL,1991,33605.49
CAN,Canada,N2O,Nitrous oxide,TOTAL,1992,34652.45
CAN,Canada,N2O,Nitrous oxide,TOTAL,1993,34766.19
CAN,Canada,N2O,Nitrous oxide,TOTAL,1994,37463.1
CAN,Canada,N2O,Nitrous oxide,TOTAL,1995,37782.67
CAN,Canada,N2O,Nitrous oxide,TOTAL,1996,39421.93
CAN,Canada,N2O,Nitrous oxide,TOTAL,1997,38179.98
CAN,Canada,N2O,Nitrous oxide,TOTAL,1998,34210.42
CAN,Canada,N2O,Nitrous oxide,TOTAL,1999,31412.5
CAN,Canada,N2O,Nitrous oxide,TOTAL,2000,30900.64
CAN,Canada,N2O,Nitrous oxide,TOTAL,2001,30557.11
CAN,Canada,N2O,Nitrous oxide,TOTAL,2002,30621.61
CAN,Canada,N2O,Nitrous oxide,TOTAL,2003,31752.51
CAN,Canada,N2O,Nitrous oxide,TOTAL,2004,33376.11
CAN,Canada,N2O,Nitrous oxide,TOTAL,2005,32285.51
CAN,Canada,N2O,Nitrous oxide,TOTAL,2006,30389.4
CAN,Canada,N2O,Nitrous oxide,TOTAL,2007,31056.02
CAN,Canada,N2O,Nitrous oxide,TOTAL,2008,31730.99
CAN,Canada,N2O,Nitrous oxide,TOTAL,2009,28735.53
CAN,Canada,N2O,Nitrous oxide,TOTAL,2010,28006.42
CAN,Canada,N2O,Nitrous oxide,TOTAL,2011,27472.73
CAN,Canada,N2O,Nitrous oxide,TOTAL,2012,28731.87
CAN,Canada,N2O,Nitrous oxide,TOTAL,2013,29887.61
CAN,Canada,N2O,Nitrous oxide,TOTAL,2014,28830.27
CAN,Canada,N2O,Nitrous oxide,TOTAL,2015,29778.17
CAN,Canada,N2O,Nitrous oxide,TOTAL,2016,30060.82
CAN,Canada,N2O,Nitrous oxide,TOTAL,2017,29346.77
CAN,Canada,N2O,Nitrous oxide,TOTAL,2018,30558.85
CAN,Canada,N2O,Nitrous oxide,TOTAL,2019,30550.13
